3937501,74732,32.66864034906192
3937502,134187,422.19747062430326
3937503,385407,30.91603771834073
3937504,1590559,979.5877275679912
3937505,1625012,642.0267508690189
3937506,107179,692.5129572061072
3937507,1950027,593.0426723501583
3937508,170070,912.5889451614379
3937509,9164,700.142577469598
3937510,1210596,437.8297364243333
3937511,1739559,763.3751543264256
3937512,1695447,397.03178145775564
3937513,688061,218.27173095885922
3937514,1516495,179.5706938998991
3937515,715351,100.17500039055305
3937516,570666,33.37754707923302
3937517,1881588,704.4444620597422
3937518,1840010,507.5810810943965
3937519,1182813,251.73902144673443
3937520,937466,863.5034734446778
3937521,149545,994.5948906824085
3937522,1505261,112.31890004141765
3937523,1225053,760.6657378419403
3937524,454325,184.77181650543818
3937525,1957260,618.0070263987077
3937526,1013379,446.5461613909061
3937527,1138774,544.6393636516746
3937528,155460,795.8155047617417
3937529,157915,744.4082590155022
3937530,1139165,866.1531224313898
3937531,1222261,943.7824097316803
3937532,1355861,668.6038342575836
3937533,1129950,876.1614695285521
3937534,436279,435.8387501794705
3937535,993496,893.4966647862816
3937536,1297871,370.8823604059095
3937537,1885523,839.5624412678213
3937538,401918,243.30347503536743
3937539,613255,96.46604597868469
3937540,319,620.1861727026276
3937541,931192,366.61906814633585
3937542,1115128,150.18648548088552
3937543,446846,170.8658417682164
3937544,664365,956.0529400487935
3937545,1152746,57.356536370532176
3937546,1783853,311.2430679576873
3937547,26867,875.7592237037194
3937548,1029804,403.93954183237736
3937549,716498,483.480529140202
3937550,1497358,576.7337082961806
3937551,1448983,879.9560180918581
3937552,932475,913.1217501701552
3937553,1209088,502.80834925303407
3937554,1703636,787.4970836569688
3937555,1990301,598.7215678611939
3937556,1435561,737.545663729754
3937557,1628235,842.2114407791335
3937558,280117,471.5861265205187
3937559,1319564,69.06789203577235
3937560,1190740,889.9944306024896
3937561,1679873,263.9786014837021
3937562,24226,117.52501631431389
3937563,1652892,944.4843579554373
3937564,641768,316.94217358353404
3937565,1200623,755.5262957522127
3937566,610183,787.4609768626448
3937567,1867541,989.1667891028897
3937568,1705173,964.0722886368052
3937569,1963284,367.60868922386027
3937570,702916,12.905616675462305
