437501,1770661,3.171805357171653
437502,1201793,371.70580823480395
437503,186488,405.9012694338707
437504,1479335,397.5228308162099
437505,1626823,715.5174161962136
437506,665556,476.72114177831816
437507,670680,812.9711128474426
437508,1158212,419.1012905179533
437509,1916321,649.5427604600897
437510,618119,36.38122429485513
437511,639523,110.49883095634938
437512,1570131,60.9585236985587
437513,1234346,743.8530183621135
437514,475766,868.948910463136
437515,1186315,936.4758781324603
437516,1787688,648.8552345375526
437517,1214403,388.0712541510943
437518,231094,921.7437698992577
437519,1072534,966.4932032601544
437520,1315621,911.2168676274075
437521,439067,522.80254125534
437522,209939,373.3758325772067
437523,1629884,413.2629435770142
437524,1275159,846.1980771956976
437525,1118662,395.9083266286666
437526,241602,388.02449168675423
437527,1901900,276.6030490365198
437528,843614,737.9630291538208
437529,675005,196.6844764600717
437530,20804,210.16428814474398
437531,1503669,31.341420951665476
437532,284359,87.32125857935802
437533,1777012,775.7945076547866
437534,1366523,23.759331487404502
437535,941780,117.89948446665655
437536,694246,285.7812436280707
437537,1091349,615.6091004901923
437538,825067,189.46591816038617
437539,60515,167.29869043119615
437540,381603,330.4419855821048
437541,260873,883.9430336717679
437542,1690040,206.01213160960918
437543,1578018,709.3381884782774
437544,1287855,512.8387828439244
437545,1450527,82.80421611172673
437546,32318,350.73862285084545
437547,350234,42.13336407981383
437548,508941,565.9677005030602
437549,1691756,205.9350359955644
437550,997911,349.5328497822723
437551,1371616,52.45060141994373
437552,784958,915.6796645269415
437553,1862931,602.2999154995053
437554,860012,101.9756351909008
437555,1364815,251.49968563397684
437556,73492,892.7087382962311
437557,858116,598.8123381665634
437558,879102,635.6642215502125
437559,1862321,936.9786196020624
437560,839181,167.1026907686095
437561,1565213,830.3359638947503
437562,1149292,286.09556100455336
437563,719933,471.07914408312325
437564,1009132,897.9016377453737
437565,1482302,899.2681595544329
437566,1330357,700.7176510703737
437567,434758,714.4453100762753
437568,725851,162.9312679683208
437569,1195732,599.6797047011939
437570,176520,987.3167486555166
437571,1519818,275.8757163329524
437572,216679,21.675437047028012
437573,1127847,719.3141266107733
437574,988872,349.5888473391503
437575,953321,869.877098566604
437576,704815,407.2165734772086
437577,1906544,604.2330917417156
437578,125177,105.08327314136456
437579,1452664,76.53294594999993
437580,1870309,53.661719171500756
437581,152840,359.2087561313956
437582,696004,711.9717484884553
437583,1261766,680.2532142189239
437584,1628039,152.5200713876903
437585,1201904,960.4052174696968
437586,579246,422.59123107436704
437587,330572,497.8767448563523
437588,1853840,8.790915073173533
437589,443670,609.0030194383081
437590,1143137,94.92517325920969
437591,688337,334.79433358558674
437592,1794406,294.0038858270446
437593,1850369,693.9171280209599
437594,1722829,114.0045230736425
437595,432348,751.4514222072179
437596,685932,713.3693418414682
437597,476114,840.2774601040455
437598,1020951,974.5854463161788
437599,1088380,831.9476175143056
437600,881940,697.9784705702489
437601,768328,362.27556789908886
437602,858512,663.4123489667352
437603,1955726,551.8371140773298
437604,1749348,925.0012024451485
437605,1280261,992.14948692516
437606,1030061,807.3049669125032
437607,1882558,513.5014595348804
437608,1774684,372.5806307432086
437609,659436,483.0275808269583
437610,1866794,947.8186208395899
437611,1071444,573.4602681711651
437612,1874570,709.1853626231731
437613,1499139,457.9607098613875
437614,1675990,952.2336766004479
437615,1418253,538.9021935050282
437616,633549,185.04314604528304
437617,803878,400.5970315807137
437618,1836367,705.5081339216288
437619,260795,872.7133353780687
437620,720234,406.5610840762234
437621,1934970,773.5161178566125
437622,818894,951.5698805264989
437623,1179699,669.0607915747738
437624,1499142,192.59800259209536
437625,684228,674.785810280723
437626,602944,904.0707573534502
437627,1873734,455.48349606266623
437628,1419774,477.783106522738
437629,784361,851.7122114464648
437630,1620250,71.93741160638012
437631,673912,673.3834127991432
437632,973346,36.422202775654
437633,951908,65.63016005114342
437634,1221946,418.543779176343
437635,889091,875.0994140713015
437636,468164,974.7046494284355
437637,1547119,445.6569096590188
437638,1720240,556.5845299549792
437639,1076215,876.2938802166697
437640,1218445,369.51989865757264
437641,1311326,229.23498471013525
437642,1629305,880.5059366518797
437643,788147,149.74879152805542
437644,782657,62.97220716666796
437645,1984763,330.4239520653378
437646,217762,175.84674970455106
437647,34717,325.2169960947713
437648,1701040,174.791873867713
437649,1854068,450.50139517486286
437650,1139994,420.23458665657176
437651,876874,737.7155412212672
437652,269432,35.406519264542084
437653,735295,380.5162729527678
437654,1192023,946.4498488277774
437655,1387947,215.97126640276431
437656,1924777,842.1605915708402
437657,1358587,373.45360808024594
437658,301992,696.1871452306588
437659,411784,596.9574005437004
437660,763953,820.29100946571
437661,594921,903.8817657052824
437662,575175,728.1637863291567
437663,797765,266.9020584902263
437664,167660,654.1408347923467
437665,1636017,145.09286153225344
437666,670103,107.32086814544684
437667,1449032,418.71148638480594
437668,1946019,921.0474773094558
437669,1103515,200.46197942258647
437670,1841486,386.02625924361877
437671,1521686,841.8968991414498
437672,271677,263.56547443472664
